amount,amount_to_avg_ratio,hour,late_night,is_online,distance_from_home_km,txns_last_hour,merchant_category,account_age_days,prior_disputes,is_fraud
14.92,0.534,5,1,1,25.6,0,online_retail,1885,1,0
38.25,1.388,23,1,1,22.1,1,dining,965,0,0
18.84,0.766,6,0,0,9.2,7,grocery,1678,1,0
8.13,0.229,14,0,0,5.2,1,dining,2265,0,0
6.92,0.178,19,0,0,30.8,1,grocery,1809,1,0
10.54,0.301,3,1,0,25.8,8,travel,1872,0,0
40.68,2.032,23,1,0,7.3,1,grocery,3365,0,0
85.67,2.802,8,0,0,2.8,0,gas,2976,1,0
5.77,0.24,7,0,0,16.0,0,online_retail,1291,1,0
17.24,0.637,14,0,1,38.4,0,dining,3555,0,0
26.57,0.622,15,0,0,7.6,0,online_retail,1782,0,0
88.89,3.841,21,0,1,27.3,0,gas,2506,1,0
13.46,0.521,13,0,1,26.3,0,grocery,1084,0,0
46.07,1.031,10,0,0,25.3,0,online_retail,1439,0,0
9.42,0.597,21,0,1,43.6,8,gas,2969,0,0
21.68,1.046,1,1,0,12.8,1,cash_advance,2041,0,0
7.91,0.148,0,1,1,107.1,0,online_retail,2932,0,0
19.8,1.109,10,0,1,38.1,1,electronics,1039,0,0
11.57,0.544,14,0,0,12.3,2,dining,842,0,0
49.63,2.372,16,0,0,2.6,1,grocery,1456,0,0
21.18,0.429,20,0,1,20.6,0,cash_advance,2998,0,0
13.81,0.404,6,0,1,114.3,0,travel,330,0,0
9.55,0.362,23,1,1,94.3,0,dining,920,0,0
23.64,1.147,12,0,0,17.2,0,grocery,1853,0,0
19.06,0.349,9,0,0,15.1,0,electronics,2260,1,0
34.59,1.147,16,0,1,96.0,0,online_retail,473,1,0
12.22,0.143,11,0,0,5.6,1,grocery,2092,0,0
60.58,2.492,21,0,0,3.3,1,grocery,246,1,0
53.34,1.04,20,0,0,18.0,0,electronics,1863,0,0
95.03,4.766,23,1,0,2.5,1,grocery,1686,0,0
29.44,0.521,22,0,1,53.5,0,electronics,2024,0,0
12.03,0.385,20,0,0,7.6,1,grocery,89,1,0
6.06,0.156,5,1,0,0.1,0,grocery,1679,0,0
58.78,1.55,17,0,0,4.8,0,electronics,1880,0,0
37.15,1.353,21,0,0,26.5,1,online_retail,2687,0,0
6.66,0.233,3,1,0,6.1,0,dining,2518,0,0
90.91,1.075,2,1,0,21.1,0,travel,2777,0,0
10.94,0.864,19,0,0,28.2,1,dining,574,0,0
8.11,0.116,1,1,1,2.3,0,grocery,859,0,0
15.23,0.337,19,0,0,15.2,1,grocery,963,0,0
8.54,0.218,0,1,0,7.3,0,online_retail,3571,1,0
32.41,1.213,21,0,0,13.9,0,gas,1901,0,0
92.88,4.195,1,1,0,16.3,0,grocery,667,1,0
60.67,3.041,1,1,1,77.5,0,online_retail,802,0,0
99.61,3.385,2,1,0,17.1,1,grocery,2484,0,0
43.26,0.49,19,0,0,9.3,0,grocery,2315,0,0
12.1,0.318,5,1,0,12.3,1,gas,3134,0,0
8.59,0.457,19,0,0,12.0,1,dining,2999,0,0
76.2,2.537,6,0,0,3.1,1,online_retail,29,0,0
18.71,0.493,17,0,1,26.9,1,gas,2328,0,0
1.99,0.088,23,1,0,9.7,0,grocery,3173,0,0
5.05,0.231,5,1,0,10.2,0,electronics,353,0,0
114.98,2.694,19,0,1,76.6,1,dining,1053,0,0
76.69,1.887,5,1,0,1.1,2,cash_advance,1973,0,0
35.6,0.914,2,1,1,107.6,1,grocery,2581,0,0
8.05,0.357,15,0,0,3.1,0,grocery,1508,0,0
67.71,2.505,4,1,1,8.4,1,grocery,3076,0,0
44.94,0.958,2,1,0,37.0,10,grocery,256,2,0
216.41,5.768,16,0,0,14.1,0,travel,2801,0,1
8.46,0.259,7,0,1,33.0,0,gambling,2941,0,0
53.24,2.21,14,0,0,13.1,0,online_retail,3529,0,0
12.28,0.239,19,0,0,5.5,1,dining,3375,0,0
47.91,1.065,10,0,0,10.8,0,gambling,662,0,0
25.13,1.08,19,0,1,36.9,0,gas,1012,0,0
6.62,0.125,10,0,0,3.4,0,grocery,3502,0,0
54.41,3.542,20,0,0,2.1,0,online_retail,1195,0,0
265.19,8.437,17,0,0,8.2,1,gas,1707,0,1
44.43,1.131,17,0,1,69.5,2,online_retail,2013,0,0
67.62,2.98,11,0,1,53.8,1,gas,1551,0,0
12.74,0.335,19,0,1,128.4,0,dining,548,0,0
14.75,0.363,17,0,0,26.3,1,cash_advance,2277,0,0
20.3,0.461,0,1,0,6.1,5,grocery,1123,0,1
73.82,3.119,0,1,0,11.3,1,online_retail,1135,1,0
24.13,1.273,17,0,0,1.5,2,online_retail,3123,1,0
25.69,0.805,2,1,0,13.5,0,gambling,1032,0,0
62.32,2.208,15,0,1,19.8,0,grocery,1923,0,0
36.21,1.564,4,1,0,4.1,0,gambling,521,0,0
7.04,0.256,23,1,1,38.9,1,online_retail,1003,0,0
150.39,6.151,14,0,0,20.4,0,electronics,1037,1,1
27.71,0.725,5,1,0,5.8,0,cash_advance,2432,0,0
10.33,0.248,13,0,0,14.4,0,grocery,2915,0,0
7.26,0.211,6,0,0,29.3,0,grocery,1675,0,0
23.8,1.151,20,0,1,100.9,3,cash_advance,523,0,0
7.94,0.207,20,0,1,119.3,2,dining,827,0,0
24.87,0.49,21,0,0,4.3,0,online_retail,1214,0,0
8.16,0.445,18,0,1,30.3,3,gas,3347,0,0
47.51,0.935,19,0,0,22.4,1,grocery,3528,0,0
5.15,0.303,13,0,0,23.2,0,gas,3080,1,0
110.35,4.806,7,0,1,85.9,0,online_retail,3292,0,0
160.09,2.375,2,1,0,19.5,1,dining,2495,0,0
7.32,0.109,1,1,0,14.9,1,dining,2293,0,0
11.0,0.363,15,0,0,8.8,0,dining,1255,0,0
152.26,2.86,21,0,1,38.6,0,grocery,139,0,0
13.21,0.543,15,0,1,41.1,1,travel,2364,0,0
18.24,0.401,22,0,1,48.4,1,cash_advance,2439,0,0
46.01,1.497,3,1,1,73.5,1,dining,1195,0,0
13.49,0.7,0,1,1,41.7,1,grocery,1031,0,0
38.92,0.658,20,0,0,24.8,1,travel,1524,0,0
24.5,0.676,0,1,0,17.3,0,online_retail,1104,0,0
3.7,0.174,22,0,1,36.7,2,grocery,603,0,0
20.32,0.393,4,1,1,35.5,0,grocery,1144,0,0
105.7,1.935,6,0,0,20.9,0,travel,2956,0,0
6.32,0.131,8,0,0,5.2,2,dining,1300,0,0
18.11,0.95,14,0,0,16.1,0,dining,2173,0,0
54.02,1.644,16,0,0,9.6,1,dining,872,0,0
24.27,0.646,9,0,0,13.9,0,online_retail,2176,0,0
38.03,0.892,10,0,1,29.8,1,dining,2892,0,0
18.81,0.66,20,0,1,63.4,1,dining,2442,0,0
8.47,0.219,15,0,0,4.7,0,gas,2709,1,0
31.14,0.788,19,0,0,10.1,0,online_retail,1549,0,0
36.3,1.567,19,0,0,26.6,0,grocery,2454,0,0
13.46,0.501,5,1,0,0.6,1,online_retail,3004,0,0
47.03,1.454,4,1,0,12.4,2,dining,429,0,0
23.65,0.702,14,0,0,10.9,2,travel,514,0,0
26.96,0.573,7,0,0,36.7,7,online_retail,1663,2,0
6.86,0.381,12,0,1,1.2,0,dining,709,1,0
34.0,1.903,23,1,0,8.1,2,dining,1134,0,0
18.59,0.53,18,0,1,11.3,0,dining,2041,1,0
22.06,0.776,12,0,1,28.9,1,gas,2714,1,0
16.7,0.332,15,0,0,5.0,0,cash_advance,1922,0,0
42.36,0.848,11,0,0,2.4,1,gas,1152,0,0
23.46,0.642,17,0,0,24.5,1,gas,2032,0,0
48.18,1.287,13,0,0,16.8,6,grocery,2507,0,0
10.25,0.39,4,1,1,96.3,1,gas,1150,0,0
14.86,0.381,13,0,1,8.7,0,travel,3114,1,0
25.3,0.974,12,0,1,28.4,0,dining,3103,0,0
147.81,4.38,17,0,0,2.7,1,grocery,3271,0,0
15.88,0.463,18,0,1,31.1,0,grocery,304,0,0
13.78,0.378,20,0,1,14.4,1,online_retail,494,0,0
24.56,1.12,22,0,0,2.7,0,dining,3085,0,0
18.6,0.691,14,0,0,9.0,0,cash_advance,3017,0,0
118.14,5.184,20,0,0,18.8,0,grocery,825,0,0
85.3,4.621,15,0,1,48.4,1,electronics,1823,0,0
86.09,2.304,4,1,0,20.1,1,travel,2309,0,0
136.33,5.416,13,0,0,14.5,0,travel,2191,0,0
13.42,0.827,9,0,1,59.4,0,grocery,2222,0,0
115.44,2.936,5,1,1,69.8,1,gas,235,0,0
17.55,0.661,0,1,0,8.7,0,cash_advance,852,1,0
26.01,1.281,18,0,1,13.8,0,dining,2203,0,0
54.06,1.32,4,1,0,31.4,5,dining,3415,0,0
97.69,3.014,4,1,0,10.3,1,dining,3254,0,0
12.66,0.482,0,1,0,12.0,0,gas,296,1,0
27.81,0.466,6,0,1,94.4,0,online_retail,762,0,0
42.05,1.321,16,0,1,89.7,0,online_retail,2262,0,0
13.29,0.225,8,0,0,18.4,1,electronics,347,0,0
35.57,1.117,6,0,0,22.5,0,online_retail,2066,0,0
17.6,0.467,12,0,1,29.1,0,grocery,223,0,0
26.46,1.235,14,0,0,4.8,1,grocery,2281,0,0
17.52,0.612,19,0,1,35.4,3,gas,3136,0,0
24.18,0.674,3,1,0,0.5,2,dining,2010,0,0
10.17,0.224,8,0,0,20.5,0,travel,1454,0,0
4.28,0.203,1,1,1,74.3,0,grocery,1948,0,0
33.15,0.613,14,0,0,5.2,7,electronics,2463,0,0
87.8,3.109,18,0,0,7.8,0,dining,91,0,0
53.15,0.548,10,0,0,19.4,0,dining,2442,1,0
120.23,2.721,9,0,0,11.5,1,gambling,556,0,0
8.74,0.37,10,0,1,37.0,1,grocery,3286,1,0
16.46,0.366,6,0,1,36.8,0,electronics,955,0,0
12.35,0.335,23,1,0,11.6,1,online_retail,1081,0,0
48.81,2.052,23,1,1,22.9,1,gas,562,0,0
13.6,0.492,15,0,1,108.9,0,dining,2916,0,0
49.64,0.657,2,1,1,65.6,0,cash_advance,1578,0,0
116.32,3.076,0,1,1,46.8,6,dining,552,0,0
32.44,0.529,4,1,1,60.4,1,travel,1322,2,0
100.04,3.94,20,0,1,8.0,4,dining,2941,0,0
23.71,0.877,18,0,0,30.5,0,grocery,755,0,0
4.79,0.106,12,0,0,0.8,1,grocery,1229,0,0
34.32,1.832,11,0,1,22.0,2,online_retail,38,0,0
150.93,6.39,23,1,1,82.5,2,gas,1056,1,1
57.43,1.816,3,1,0,6.5,1,cash_advance,1015,0,0
8.4,0.195,2,1,0,17.6,1,online_retail,1358,0,0
21.48,1.166,17,0,1,23.2,0,electronics,2115,0,0
25.79,1.202,23,1,1,23.1,0,cash_advance,2619,0,0
28.76,1.082,9,0,1,34.0,0,electronics,3005,0,0
28.96,1.2,15,0,0,39.2,1,grocery,3514,0,0
48.4,1.565,1,1,0,16.2,1,gas,2743,0,0
30.13,1.977,14,0,0,39.5,0,electronics,2958,1,0
52.47,1.705,19,0,0,0.6,1,grocery,3191,0,0
67.74,0.632,11,0,0,3.7,0,grocery,2455,0,0
66.41,1.49,7,0,0,36.8,1,grocery,762,0,0
40.88,1.579,23,1,1,53.9,1,online_retail,951,0,0
50.51,3.165,18,0,0,4.8,0,gambling,2214,0,0
73.89,1.517,20,0,0,1.6,0,travel,2189,0,0
20.83,0.904,18,0,1,34.4,0,cash_advance,3298,0,0
14.3,0.719,12,0,0,10.7,1,cash_advance,1381,0,0
50.05,1.786,9,0,0,9.7,1,grocery,3207,0,0
25.15,0.951,9,0,1,35.5,0,online_retail,284,0,0
24.3,0.987,3,1,0,5.0,2,dining,2145,0,0
8.78,0.345,9,0,1,15.5,1,gambling,2873,0,0
37.14,1.661,16,0,1,15.8,0,online_retail,2900,0,0
10.3,0.319,11,0,1,84.5,0,electronics,2328,1,0
5.41,0.173,20,0,1,36.8,1,dining,1956,0,0
78.99,1.694,4,1,1,42.5,0,dining,1281,0,0
32.57,1.033,9,0,1,19.6,1,gas,770,0,0
18.26,0.283,5,1,0,19.9,2,gas,919,0,0
21.18,0.391,1,1,0,1.9,0,dining,396,0,0
20.61,0.679,15,0,0,4.3,0,gas,460,1,0
40.48,0.468,13,0,0,7.0,0,online_retail,425,0,0
15.46,0.298,18,0,0,20.7,0,gambling,1413,0,0
20.63,0.909,21,0,0,12.3,0,gas,3270,0,0
134.75,3.255,21,0,0,9.5,0,grocery,55,0,0
62.51,1.771,1,1,0,17.0,0,travel,2396,1,0
37.53,0.504,3,1,1,77.2,0,gas,3130,0,0
4.13,0.07,8,0,1,39.1,8,dining,600,0,0
13.85,0.328,7,0,1,52.5,1,grocery,523,0,0
40.13,1.605,4,1,0,3.6,0,dining,941,0,0
20.57,0.68,4,1,0,25.1,0,grocery,2269,0,0
18.8,0.869,8,0,1,8.6,1,grocery,1626,0,0
15.42,0.34,15,0,1,58.1,0,grocery,1264,0,0
63.28,1.85,22,0,1,51.9,1,gas,1440,0,0
31.11,0.923,7,0,1,114.7,1,cash_advance,74,1,0
49.06,0.84,22,0,1,30.0,1,gas,37,0,0
14.66,0.437,7,0,1,65.0,1,dining,765,0,0
48.05,1.268,2,1,1,118.4,0,online_retail,2274,1,0
7.26,0.34,1,1,0,13.9,0,grocery,3287,0,0
54.86,1.409,13,0,1,38.6,1,online_retail,1161,0,0
30.47,0.672,18,0,0,18.1,0,electronics,1666,0,0
26.94,1.304,14,0,0,2.9,0,dining,1545,0,0
82.36,2.088,22,0,0,4.7,0,grocery,582,1,0
24.91,0.384,19,0,0,3.0,0,grocery,309,0,0
13.02,0.219,3,1,0,7.1,0,online_retail,1770,0,0
22.39,0.512,14,0,0,11.5,0,grocery,2079,0,0
62.01,1.47,11,0,0,28.2,0,grocery,2158,0,0
3.95,0.056,14,0,1,28.4,1,online_retail,1772,0,0
9.26,0.285,18,0,0,12.1,1,gambling,480,0,0
41.69,1.37,23,1,1,32.6,1,grocery,2363,1,0
26.4,1.39,20,0,0,5.1,1,grocery,570,0,0
17.91,0.595,20,0,0,3.4,0,grocery,496,0,0
25.63,0.554,8,0,1,72.1,6,grocery,3326,0,0
6.32,0.195,19,0,0,13.3,0,gas,2597,0,0
9.13,0.326,1,1,0,6.7,1,grocery,3180,0,0
42.07,1.287,13,0,1,17.1,1,travel,1023,0,0
37.71,2.208,18,0,1,65.8,1,gas,1995,0,0
92.56,0.94,6,0,0,10.9,8,electronics,1274,1,0
22.86,0.586,17,0,1,39.8,1,online_retail,2732,0,0
6.78,0.116,23,1,1,20.1,1,dining,98,0,0
33.37,0.352,9,0,0,40.5,0,online_retail,3305,0,0
74.05,3.734,20,0,1,32.4,0,cash_advance,3538,0,0
30.48,0.701,23,1,1,84.0,3,grocery,1937,1,0
100.96,3.873,22,0,1,55.4,0,gas,3582,0,0
24.78,0.559,17,0,1,118.6,0,grocery,1923,1,0
13.76,0.548,0,1,0,8.5,0,gas,780,1,0
18.92,0.704,13,0,1,74.7,1,gas,868,0,0
44.51,0.867,15,0,1,87.2,0,cash_advance,3129,0,0
12.92,0.434,14,0,0,15.0,2,grocery,3107,0,0
28.03,0.891,10,0,0,6.3,0,gambling,784,0,0
36.44,0.92,1,1,0,8.0,1,gambling,1013,1,0
23.91,0.521,5,1,1,15.7,0,online_retail,1493,0,0
10.85,0.277,23,1,0,3.6,1,grocery,843,0,0
27.03,0.596,12,0,0,1.5,0,grocery,1483,0,0
35.92,0.64,23,1,0,26.1,0,online_retail,1719,1,0
27.2,0.476,1,1,0,14.4,0,grocery,825,0,0
3.54,0.138,3,1,0,1.4,1,gas,416,0,0
13.21,0.571,16,0,1,34.5,0,dining,3375,0,0
9.04,0.338,18,0,0,5.7,0,online_retail,2913,0,0
69.24,0.719,16,0,0,2.8,1,grocery,1404,0,0
2.18,0.056,13,0,1,22.8,4,grocery,1479,0,0
85.83,4.011,2,1,0,0.1,0,grocery,2937,0,0
12.4,0.405,9,0,0,18.4,0,grocery,3049,0,0
9.44,0.19,15,0,1,41.7,1,grocery,3416,3,0
3.99,0.029,14,0,0,25.6,0,grocery,2496,0,0
26.13,1.048,12,0,0,0.2,0,gas,2310,0,0
12.49,0.264,2,1,0,25.2,0,dining,3072,0,0
7.15,0.149,8,0,0,9.7,0,gambling,558,0,0
53.47,0.918,8,0,1,115.9,1,dining,856,0,0
15.18,0.537,0,1,0,14.6,1,dining,270,0,0
15.27,0.274,8,0,1,114.0,0,gambling,2516,0,0
2.91,0.088,9,0,0,8.3,1,grocery,2812,0,0
62.02,2.768,16,0,0,31.4,0,travel,294,0,0
72.07,2.091,16,0,0,1.5,0,travel,3147,1,0
176.42,4.659,12,0,0,1.4,0,gas,2991,0,0
8.97,0.59,4,1,0,11.2,2,gas,3224,0,0
82.2,3.941,0,1,0,7.1,0,gas,212,0,0
22.93,1.021,7,0,0,28.9,2,grocery,171,0,0
34.23,1.538,6,0,0,20.4,7,gas,971,0,0
9.63,0.212,16,0,1,12.1,0,travel,2762,0,0
42.29,0.69,9,0,0,1.3,2,dining,2730,0,0
115.31,2.868,23,1,0,14.0,2,grocery,1316,0,0
202.85,5.514,8,0,1,91.5,0,gas,3155,0,1
18.98,0.782,4,1,0,8.4,1,travel,624,0,0
34.23,0.498,18,0,0,18.6,3,travel,486,0,0
26.92,1.896,14,0,0,9.2,0,dining,952,0,0
95.09,4.572,19,0,0,3.7,0,dining,234,0,0
27.93,1.283,3,1,0,24.3,0,grocery,1648,0,0
50.11,1.585,22,0,1,42.1,0,grocery,1520,2,0
31.37,0.45,6,0,0,7.5,0,electronics,1691,0,0
5.77,0.345,22,0,0,21.3,1,grocery,1250,0,0
112.56,2.21,1,1,0,10.1,2,gas,1005,0,0
61.7,1.8,11,0,0,10.9,0,grocery,209,0,0
28.73,0.563,15,0,0,19.7,1,dining,2721,0,0
25.64,0.837,13,0,1,104.8,0,dining,2369,0,0
36.64,0.936,12,0,0,4.4,1,gas,1086,0,0
86.56,3.368,14,0,1,70.5,1,electronics,2433,0,0
24.73,0.451,0,1,0,3.3,0,gas,328,0,0
27.55,1.427,12,0,0,17.0,1,online_retail,367,0,0
18.1,1.52,17,0,0,10.9,1,grocery,1939,0,0
6.23,0.098,0,1,1,75.0,0,electronics,1778,0,0
16.44,0.66,4,1,1,112.3,2,dining,338,2,0
31.4,0.585,2,1,1,109.7,1,gambling,2326,0,0
17.21,0.435,12,0,0,14.3,0,grocery,2003,0,0
12.79,0.781,19,0,0,10.6,1,electronics,78,0,0
162.57,4.94,9,0,0,9.8,0,online_retail,284,0,0
45.05,1.678,18,0,1,47.9,0,online_retail,2546,0,0
3.65,0.171,16,0,0,7.4,1,online_retail,129,0,0
49.55,1.406,7,0,0,20.7,1,grocery,3273,0,0
64.59,1.512,20,0,0,15.0,0,travel,3205,0,0
36.32,1.686,4,1,1,28.5,1,electronics,593,0,0
32.23,0.662,10,0,1,59.3,3,online_retail,2987,0,0
4.93,0.163,13,0,0,25.6,0,dining,506,0,0
79.49,1.514,6,0,0,19.6,0,grocery,1809,0,0
28.46,0.737,20,0,0,4.5,0,cash_advance,2545,0,0
5.06,0.088,2,1,0,12.1,0,electronics,2894,0,0
11.67,0.376,1,1,0,7.0,1,cash_advance,1935,1,0
101.43,4.072,8,0,0,0.7,1,dining,2105,0,0
14.51,0.261,15,0,0,0.9,0,electronics,721,0,0
51.72,1.153,20,0,1,49.2,2,grocery,1148,0,0
8.46,0.182,5,1,0,3.3,0,grocery,2806,0,0
8.16,0.349,7,0,0,3.7,2,dining,1710,1,0
12.56,0.424,6,0,0,3.0,1,gas,815,1,0
23.69,0.87,7,0,1,17.4,3,gas,398,0,0
3.09,0.09,10,0,1,108.2,0,electronics,3242,0,0
6.35,0.374,13,0,0,7.1,0,online_retail,2170,0,0
126.15,3.556,3,1,0,18.7,1,gas,1346,0,0
31.49,1.06,5,1,1,48.5,1,gas,1197,0,0
3.13,0.034,17,0,0,8.3,0,grocery,2653,1,0
10.0,0.206,15,0,0,17.5,0,grocery,2354,0,0
13.93,0.314,2,1,1,30.6,0,grocery,1402,0,0
46.69,1.233,14,0,1,57.5,0,dining,396,1,0
17.1,0.572,11,0,0,18.6,3,online_retail,3237,1,0
15.06,0.645,23,1,0,0.9,1,travel,2347,0,0
7.85,0.215,16,0,0,35.9,0,grocery,3575,0,0
44.23,0.935,22,0,0,1.8,0,grocery,1231,0,0
29.45,1.16,19,0,0,25.5,0,online_retail,3470,0,0
35.87,0.353,23,1,0,1.3,0,gas,3050,0,0
25.59,1.286,13,0,1,89.8,1,dining,751,0,0
33.2,1.587,16,0,1,25.4,0,dining,2446,1,0
17.24,0.336,3,1,1,45.0,0,grocery,216,0,0
6.73,0.245,17,0,1,22.0,0,travel,1442,0,0
46.94,1.645,19,0,1,61.4,1,gambling,748,0,0
27.46,1.091,3,1,0,11.3,0,dining,3586,0,0
6.23,0.095,22,0,0,1.2,1,dining,123,1,0
11.75,0.301,22,0,0,3.9,0,travel,777,0,0
8.43,0.299,0,1,1,88.5,6,gas,1454,0,0
97.23,4.061,22,0,0,2.9,0,dining,1578,0,0
30.96,1.25,21,0,1,54.3,1,gambling,463,0,0
5.36,0.185,19,0,0,20.4,1,electronics,628,0,0
11.15,0.4,14,0,1,51.0,0,dining,2548,0,0
26.3,0.588,11,0,0,16.6,1,gas,510,0,0
13.09,0.369,14,0,1,89.4,0,travel,126,0,0
8.6,0.303,11,0,1,60.8,0,electronics,406,0,0
131.82,5.328,9,0,1,28.2,1,travel,1388,0,1
20.11,1.031,20,0,0,26.9,0,online_retail,2530,0,0
36.22,1.035,3,1,1,114.4,0,electronics,1815,0,0
42.71,1.037,17,0,1,24.2,3,gambling,2309,0,0
10.79,0.317,14,0,1,64.3,1,travel,1722,0,0
28.12,0.261,19,0,0,0.8,0,online_retail,2777,0,0
54.17,1.55,21,0,0,7.9,0,gas,1687,0,0
4.22,0.051,14,0,0,4.9,0,gambling,1632,0,0
73.14,2.607,0,1,1,21.4,0,online_retail,1181,1,0
43.35,1.203,16,0,0,29.8,2,gas,897,2,0
105.11,2.297,13,0,1,54.5,0,grocery,1776,1,0
21.77,0.569,1,1,0,21.9,0,dining,1940,0,0
6.77,0.157,15,0,1,37.8,1,grocery,3593,0,0
13.96,0.434,11,0,0,11.0,1,gas,2985,0,0
10.69,0.337,22,0,1,21.0,0,grocery,3214,0,0
16.5,0.396,21,0,0,3.2,1,online_retail,2626,0,0
10.94,0.36,0,1,1,23.9,1,grocery,3235,0,0
41.21,1.979,19,0,0,3.3,0,grocery,2974,0,0
80.33,1.843,8,0,1,49.6,1,grocery,752,0,0
27.7,1.192,9,0,0,5.7,1,gambling,1122,0,0
12.06,0.635,3,1,0,0.6,0,electronics,1754,0,0
6.66,0.181,0,1,0,3.1,1,gas,444,0,0
4.9,0.22,7,0,1,14.6,0,electronics,3486,0,0
178.56,4.028,10,0,1,31.8,0,grocery,2044,0,0
10.95,0.193,21,0,1,79.3,1,travel,1455,0,0
5.65,0.321,16,0,0,8.2,0,grocery,2202,0,0
3.92,0.101,4,1,1,33.3,1,dining,2486,1,0
95.69,3.884,8,0,1,30.3,0,gas,3150,0,1
34.51,1.326,8,0,0,23.5,0,online_retail,879,0,0
30.26,1.112,5,1,0,28.7,2,electronics,1499,1,0
16.26,0.891,19,0,0,25.1,0,travel,373,0,0
19.61,0.756,11,0,0,24.1,0,electronics,500,0,0
425.17,5.735,17,0,0,3.3,7,online_retail,2118,0,1
83.42,4.742,18,0,0,15.4,1,grocery,3256,0,0
24.91,1.118,22,0,1,29.5,0,gas,3591,0,0
12.77,0.248,19,0,1,54.5,0,electronics,2313,0,0
35.27,0.843,2,1,1,95.0,0,dining,124,0,0
13.43,0.495,21,0,1,74.4,1,gas,1545,0,0
79.03,2.697,1,1,1,69.8,0,dining,2229,0,0
22.45,0.666,9,0,0,27.6,1,travel,2442,0,0
55.43,0.886,5,1,1,42.1,0,travel,3423,0,0
255.35,9.486,20,0,0,16.3,0,dining,2515,1,1
48.69,1.047,11,0,1,83.2,0,dining,3540,1,0
40.62,1.138,9,0,0,1.1,0,grocery,1660,0,0
58.62,1.881,16,0,0,7.3,2,grocery,3404,1,0
13.76,0.586,14,0,1,97.9,0,grocery,737,0,0
8.79,0.307,2,1,0,3.0,2,grocery,775,0,0
36.2,0.397,14,0,0,13.7,1,travel,2519,0,0
5.08,0.137,15,0,0,5.7,0,dining,1930,1,0
32.17,1.32,8,0,0,8.0,1,grocery,1752,0,0
73.49,2.394,5,1,0,7.5,1,online_retail,1799,0,0
8.45,0.254,0,1,0,4.1,0,electronics,1270,1,0
23.09,1.276,23,1,1,30.2,8,grocery,840,0,0
10.1,0.359,21,0,0,6.4,1,grocery,516,0,0
15.62,0.577,13,0,1,57.9,0,grocery,266,0,0
29.09,0.951,19,0,0,18.7,1,grocery,2674,0,0
56.89,0.884,3,1,0,9.2,1,grocery,747,1,0
177.56,13.027,2,1,1,23.5,0,grocery,1895,0,1
22.4,0.823,19,0,1,53.8,0,gas,490,0,0
13.76,0.393,11,0,0,5.6,1,grocery,2306,0,0
66.91,1.49,11,0,1,74.3,2,cash_advance,222,0,0
30.29,0.982,23,1,0,14.9,1,grocery,1894,0,0
15.59,0.37,18,0,1,50.5,1,online_retail,1445,0,0
4.42,0.322,9,0,0,11.3,0,dining,3586,1,0
25.17,1.277,13,0,0,22.1,2,dining,44,0,0
14.61,0.359,10,0,1,10.7,6,grocery,32,0,0
6.24,0.19,21,0,0,10.9,1,gambling,988,0,0
16.61,1.131,10,0,1,15.7,1,online_retail,2166,0,0
6.22,0.078,6,0,1,58.3,0,online_retail,385,0,0
13.26,0.638,7,0,0,26.3,0,grocery,2780,0,0
40.45,1.621,23,1,0,13.6,0,gas,2909,0,0
13.6,0.393,17,0,1,59.8,0,dining,2852,0,0
11.16,0.417,0,1,0,7.2,0,travel,1946,0,0
16.62,0.627,3,1,0,3.4,0,grocery,3280,0,0
44.88,2.114,9,0,0,7.6,2,dining,2216,0,0
91.22,5.043,5,1,0,11.8,2,gas,620,0,1
12.64,0.398,3,1,0,11.4,3,grocery,2496,1,0
12.35,0.296,4,1,1,44.5,2,gas,371,0,0
27.53,0.421,23,1,1,60.1,0,gas,2104,0,0
40.47,0.652,0,1,1,114.7,1,gas,152,0,0
67.81,3.539,0,1,0,1.4,0,gas,2302,0,0
21.71,0.715,18,0,0,18.2,0,gas,1880,0,0
12.67,0.493,6,0,1,48.4,0,online_retail,1732,0,0
9.95,0.511,16,0,0,19.7,0,gas,818,0,0
26.69,2.01,9,0,0,21.8,1,travel,2143,0,0
69.04,2.105,2,1,1,56.8,1,grocery,274,0,0
56.04,3.221,1,1,0,36.5,1,dining,2263,0,0
20.59,0.547,21,0,0,10.6,1,grocery,172,0,0
38.91,0.8,22,0,0,3.1,1,online_retail,2185,0,0
18.83,0.519,17,0,0,1.0,0,grocery,1766,0,0
57.33,2.354,18,0,0,27.4,1,grocery,2510,0,0
40.58,2.64,21,0,1,25.6,0,gas,2010,1,0
34.38,1.086,12,0,1,69.7,0,travel,1753,0,0
43.46,1.511,20,0,0,10.8,0,travel,139,0,0
130.27,8.002,9,0,0,1.9,0,travel,852,0,1
35.34,1.338,5,1,0,8.1,1,grocery,1432,0,0
29.77,0.424,4,1,1,61.9,1,grocery,3266,1,0
9.41,0.219,15,0,1,80.1,0,gas,617,0,0
11.36,0.293,3,1,0,19.4,0,travel,184,0,0
11.52,0.301,3,1,0,4.1,1,dining,1275,0,0
43.28,0.936,9,0,1,68.8,2,travel,747,0,0
20.68,0.466,8,0,0,8.4,1,online_retail,1302,0,0
7.55,0.204,14,0,0,8.1,0,grocery,1659,0,0
10.32,0.237,19,0,1,5.9,0,gambling,376,0,0
31.41,2.318,20,0,0,19.7,0,dining,466,1,0
28.85,0.994,4,1,0,0.2,1,dining,738,0,0
