amount,amount_to_avg_ratio,hour,late_night,is_online,distance_from_home_km,txns_last_hour,merchant_category,account_age_days,prior_disputes,is_fraud
18.11,0.502,2,1,0,18.0,1,dining,1434,0,0
21.17,1.024,2,1,0,4.5,0,online_retail,1324,0,0
49.64,0.682,15,0,1,36.1,1,gambling,296,0,0
8.98,0.289,13,0,0,2.3,0,grocery,492,1,0
40.48,1.213,10,0,1,45.2,2,online_retail,3518,0,0
13.79,0.69,1,1,0,4.3,1,gas,2354,0,0
72.28,3.094,20,0,1,15.6,1,online_retail,2629,0,0
7.56,0.143,18,0,0,9.4,0,online_retail,3351,0,0
50.73,0.888,23,1,0,3.0,1,grocery,1044,0,0
8.87,0.42,9,0,0,5.1,0,travel,899,1,0
22.51,1.444,9,0,0,7.0,1,grocery,3012,0,0
18.82,0.715,5,1,0,25.5,0,grocery,2513,0,0
72.44,2.411,8,0,1,1.0,0,online_retail,1541,1,0
55.37,1.321,1,1,1,10.4,0,travel,547,0,0
11.72,0.226,20,0,1,106.6,1,dining,3287,0,0
201.03,4.291,10,0,1,56.0,0,grocery,2229,0,0
14.44,0.513,22,0,1,22.2,1,cash_advance,2115,0,0
16.76,1.166,19,0,1,50.6,0,cash_advance,2443,0,0
64.5,1.743,8,0,1,44.9,0,cash_advance,791,0,0
18.96,0.704,12,0,1,29.8,0,dining,1448,0,0
83.17,1.876,18,0,1,116.3,1,gas,1310,0,0
62.99,1.603,16,0,1,94.1,1,online_retail,1561,0,0
19.52,0.813,16,0,0,8.3,1,dining,464,0,0
12.98,0.608,6,0,1,49.4,0,gas,2865,0,0
37.27,2.157,3,1,1,102.3,0,grocery,2873,0,0
14.94,0.476,21,0,0,16.5,0,cash_advance,2566,0,0
301.27,5.6,6,0,0,8.3,2,grocery,2537,1,1
38.42,2.081,11,0,0,24.1,0,travel,418,1,0
48.25,0.822,14,0,0,9.9,1,dining,1472,0,0
27.25,0.327,21,0,1,6.6,0,electronics,1664,1,0
137.84,4.098,7,0,1,28.9,1,dining,3373,0,0
104.31,3.465,17,0,1,21.6,0,electronics,3370,0,0
79.07,2.916,7,0,1,57.9,2,grocery,746,0,0
49.12,1.786,1,1,1,32.9,0,online_retail,457,1,0
145.52,4.467,23,1,1,62.6,0,online_retail,3056,0,0
17.73,0.355,4,1,0,16.4,6,grocery,33,0,0
82.21,2.841,8,0,1,59.5,0,online_retail,1081,0,0
49.26,2.503,16,0,0,27.1,0,cash_advance,855,0,0
67.01,1.118,20,0,1,35.3,2,dining,493,0,0
13.74,0.377,16,0,1,11.1,0,grocery,925,0,0
111.58,2.648,14,0,0,5.6,1,online_retail,733,0,0
82.2,1.179,18,0,1,28.6,3,dining,2410,0,0
55.83,0.968,21,0,0,4.8,0,travel,2690,0,0
54.31,1.904,10,0,0,0.6,1,electronics,2811,0,0
23.48,0.462,3,1,0,22.2,1,online_retail,1985,0,0
60.94,0.942,11,0,0,7.5,2,gas,1395,0,0
11.58,0.41,6,0,0,21.0,0,gas,1573,0,0
19.4,0.605,23,1,1,32.7,2,online_retail,2518,0,0
187.6,6.645,2,1,0,15.3,0,online_retail,1490,0,1
35.16,1.362,22,0,1,120.0,2,online_retail,589,0,0
69.64,1.374,11,0,1,131.9,0,cash_advance,3284,0,0
44.28,1.013,21,0,0,20.4,1,online_retail,1307,1,0
29.22,0.465,10,0,0,47.9,0,online_retail,715,0,0
29.86,0.21,5,1,1,9.3,2,online_retail,53,0,0
52.29,2.068,13,0,0,2.8,1,cash_advance,3512,0,0
5.54,0.25,2,1,0,1.7,1,dining,115,0,0
13.47,0.168,4,1,0,8.8,0,dining,1168,0,0
20.06,1.078,22,0,1,83.3,2,travel,2700,0,0
80.79,1.411,18,0,0,21.9,2,online_retail,3425,0,0
9.11,0.154,15,0,0,16.5,0,travel,1195,0,0
132.07,6.697,14,0,1,48.5,1,grocery,1361,0,1
10.81,0.492,13,0,0,9.0,6,dining,142,0,0
89.8,3.403,3,1,1,47.5,1,gas,2194,0,0
135.53,9.239,20,0,0,18.1,1,dining,2371,1,1
5.34,0.143,17,0,0,2.0,0,grocery,3481,0,0
16.37,0.62,4,1,1,42.4,1,grocery,1197,0,0
104.11,3.833,9,0,0,2.6,0,gambling,2550,0,0
51.27,2.521,7,0,1,98.8,1,grocery,2322,0,0
43.67,2.532,5,1,1,26.9,0,gas,892,0,0
55.68,1.302,14,0,0,23.1,1,grocery,2960,0,0
16.7,0.319,2,1,1,92.8,4,dining,2424,0,1
64.39,1.768,15,0,0,9.1,0,electronics,496,1,0
58.57,2.5,22,0,0,14.8,0,gas,1755,0,0
16.89,0.329,2,1,1,25.4,1,cash_advance,3263,0,0
367.94,21.467,22,0,0,24.0,1,travel,891,0,1
22.67,0.411,5,1,1,131.0,0,online_retail,52,0,0
27.09,0.722,8,0,1,98.3,0,grocery,596,1,0
21.08,0.65,13,0,1,93.8,1,online_retail,470,0,0
66.81,1.474,13,0,1,16.7,2,grocery,1521,0,0
126.77,2.598,7,0,1,60.7,0,gambling,3047,0,0
606.89,11.212,21,0,0,11.8,3,online_retail,951,0,1
18.57,0.713,7,0,1,30.5,0,dining,952,0,0
50.44,1.717,11,0,1,35.5,0,dining,851,0,0
22.43,0.437,9,0,1,31.4,3,online_retail,837,0,0
86.96,2.384,12,0,1,42.3,0,grocery,1633,0,0
11.62,0.435,1,1,1,21.9,1,grocery,1916,0,0
50.7,2.008,3,1,1,18.9,0,online_retail,284,0,0
109.71,3.545,7,0,0,7.0,1,travel,1709,0,0
10.79,0.415,18,0,1,24.4,0,online_retail,1950,0,0
62.69,1.621,22,0,1,77.3,0,cash_advance,3314,0,0
27.45,1.068,10,0,0,7.2,0,cash_advance,1762,0,0
6.81,0.207,17,0,1,39.5,1,travel,112,1,0
7.91,0.235,8,0,0,26.5,0,online_retail,3518,0,0
31.29,1.163,8,0,0,14.0,2,grocery,3057,0,0
17.38,0.658,18,0,1,116.6,1,grocery,3341,0,0
70.35,2.733,1,1,0,6.4,1,online_retail,1397,0,0
7.81,0.277,9,0,0,14.8,0,dining,3584,0,0
60.72,0.707,1,1,0,4.4,0,dining,2057,0,0
25.49,1.271,17,0,1,52.5,1,online_retail,2516,0,0
146.43,2.241,20,0,1,65.8,0,travel,87,1,0
46.69,1.192,10,0,0,2.9,1,grocery,715,0,0
19.23,0.556,2,1,1,71.3,1,cash_advance,1200,0,0
39.97,0.997,2,1,0,23.6,0,online_retail,3520,0,0
17.14,0.365,18,0,0,14.7,0,grocery,803,0,0
22.24,1.526,16,0,1,52.7,0,gas,1590,0,0
81.23,2.016,17,0,0,6.4,0,grocery,2077,0,0
9.68,0.35,9,0,0,8.0,0,dining,1676,0,0
50.26,1.109,8,0,1,30.5,1,travel,1608,0,0
94.3,1.867,10,0,0,7.4,0,cash_advance,3453,0,0
73.48,3.119,8,0,0,22.9,0,cash_advance,2297,0,0
11.48,0.184,4,1,1,100.8,1,electronics,985,0,0
24.64,0.838,9,0,0,18.3,0,grocery,2371,0,0
3.73,0.114,8,0,1,73.1,0,dining,2402,0,0
36.82,1.177,20,0,0,3.0,1,dining,1794,0,0
17.24,0.557,22,0,1,45.4,2,electronics,483,0,0
18.64,0.409,0,1,1,22.4,2,travel,1274,0,0
145.72,5.748,12,0,0,4.6,1,electronics,2170,0,0
74.81,1.451,5,1,1,57.1,9,dining,3218,0,0
27.13,0.647,1,1,1,10.0,1,grocery,602,0,0
53.45,1.095,14,0,0,2.4,0,dining,346,0,0
38.06,1.364,7,0,0,1.9,2,online_retail,2720,0,0
21.49,0.503,0,1,1,75.8,5,gas,2382,0,0
6.44,0.211,21,0,0,4.2,0,online_retail,2744,1,0
145.93,5.854,18,0,1,77.5,0,online_retail,82,1,1
20.79,0.493,15,0,1,60.5,0,grocery,1222,0,0
61.59,3.191,3,1,0,8.2,0,gas,1394,0,0
4.64,0.137,2,1,0,12.9,1,online_retail,526,0,0
135.16,1.982,23,1,1,37.3,4,gas,1466,0,0
27.1,0.649,9,0,1,24.9,0,gas,1845,0,0
156.26,5.174,4,1,0,1.4,0,travel,2112,0,0
36.26,0.825,10,0,1,43.9,0,online_retail,2208,0,0
12.12,0.307,0,1,1,47.8,0,dining,1167,0,0
64.0,2.515,4,1,1,29.6,0,electronics,3050,0,0
30.54,1.468,6,0,0,0.8,0,cash_advance,1187,0,0
262.63,8.453,1,1,1,66.5,1,cash_advance,2274,0,1
47.51,1.386,0,1,0,24.7,3,gas,2303,0,0
41.31,1.41,8,0,1,77.8,1,gambling,3377,0,0
16.03,0.446,4,1,1,19.3,0,online_retail,1055,0,0
48.1,1.89,2,1,1,48.6,0,gas,1437,1,0
130.52,5.223,21,0,1,39.3,0,grocery,2802,0,0
25.61,0.67,14,0,0,8.5,0,online_retail,1867,0,0
30.41,0.759,18,0,0,4.1,0,gambling,959,0,0
14.74,0.349,13,0,1,113.0,0,grocery,754,0,0
24.05,1.379,8,0,0,3.8,1,dining,235,0,0
76.34,2.232,18,0,1,28.2,0,dining,705,0,0
95.41,4.0,9,0,1,40.2,0,dining,2604,0,0
16.85,0.471,23,1,0,31.5,0,gas,713,0,0
45.17,0.796,14,0,0,1.0,1,online_retail,1728,0,0
19.75,0.528,14,0,0,24.5,4,dining,2657,0,0
60.32,1.819,15,0,0,6.5,1,travel,392,0,0
10.02,0.302,18,0,1,87.1,0,grocery,2585,1,0
41.53,1.178,10,0,0,3.6,2,gas,1631,0,0
3.42,0.087,19,0,0,29.0,0,gas,106,0,0
12.72,0.431,11,0,0,15.4,4,online_retail,1762,0,0
39.31,1.652,21,0,1,38.4,0,dining,1561,0,0
16.43,0.479,16,0,0,3.2,2,online_retail,63,0,0
22.54,1.496,20,0,1,2.5,0,grocery,1696,0,0
9.77,0.332,3,1,1,92.5,0,dining,1474,1,0
17.64,0.905,13,0,0,1.9,1,dining,1061,0,0
58.56,1.479,19,0,1,37.9,0,dining,1351,0,0
13.13,0.461,22,0,1,49.4,6,online_retail,518,0,0
86.78,1.724,13,0,0,11.8,1,electronics,2556,1,0
42.38,1.509,11,0,1,8.0,0,cash_advance,1314,0,0
345.54,15.642,10,0,0,2.9,2,grocery,3503,0,1
61.12,2.269,14,0,1,87.5,1,gambling,1482,0,0
5.15,0.198,21,0,0,14.8,1,online_retail,2189,1,0
9.01,0.387,8,0,1,43.1,0,grocery,1815,0,0
36.43,0.869,2,1,0,7.8,0,cash_advance,1194,0,0
4.83,0.091,8,0,0,3.7,3,online_retail,2769,0,0
67.69,2.299,10,0,1,31.2,0,online_retail,1782,0,0
165.71,7.381,6,0,0,2.4,0,grocery,1496,0,0
103.15,4.243,21,0,1,25.1,0,gambling,1276,0,1
39.63,0.941,2,1,0,5.3,1,dining,2118,0,0
45.79,1.022,8,0,1,38.0,0,grocery,175,1,0
95.96,1.983,3,1,0,3.8,1,online_retail,3147,0,0
105.09,3.393,1,1,1,69.6,1,grocery,1935,0,0
21.73,0.618,9,0,0,7.0,1,dining,2685,0,0
11.6,0.34,3,1,1,77.4,0,cash_advance,2357,0,0
45.99,1.837,0,1,0,17.9,0,electronics,1883,0,0
61.6,1.464,19,0,1,21.9,1,online_retail,1181,0,0
26.07,1.304,10,0,1,53.2,1,online_retail,2967,1,0
7.71,0.257,12,0,1,36.3,0,electronics,393,0,0
13.18,0.428,13,0,0,2.2,0,grocery,3417,0,0
20.25,0.984,14,0,1,72.3,4,dining,3217,0,0
63.3,2.374,7,0,1,175.5,0,grocery,2705,0,0
39.84,1.463,5,1,1,23.8,0,grocery,1419,0,0
15.78,0.6,16,0,1,91.2,3,online_retail,1329,1,0
40.97,1.431,17,0,1,83.0,1,gas,322,0,0
344.51,15.789,23,1,0,8.5,0,grocery,2030,0,1
11.99,0.442,2,1,1,55.6,1,online_retail,1167,0,0
21.92,0.513,7,0,0,3.5,1,grocery,3053,1,0
9.06,0.321,7,0,0,13.9,1,grocery,3336,0,0
14.8,0.279,11,0,1,18.2,0,grocery,2906,1,0
126.97,7.491,3,1,1,82.3,10,grocery,2272,0,1
117.8,7.659,12,0,0,10.4,1,electronics,1932,0,1
21.82,0.465,4,1,1,39.3,0,gas,1834,0,0
33.89,1.559,21,0,1,36.1,0,gas,2476,0,0
11.6,0.324,17,0,0,12.0,6,online_retail,1433,0,0
34.41,1.53,5,1,0,13.7,0,gambling,2229,0,0
53.61,2.26,13,0,0,5.5,1,online_retail,393,0,0
25.09,1.41,11,0,0,25.4,0,dining,2173,0,0
15.75,0.447,23,1,1,15.7,1,grocery,2686,0,0
10.3,0.433,11,0,1,14.0,1,gambling,2498,0,0
58.95,1.868,23,1,0,1.8,1,travel,1216,0,0
131.55,8.08,16,0,1,89.2,0,grocery,357,0,1
72.88,1.285,19,0,1,105.1,0,grocery,3156,0,0
105.25,2.723,0,1,1,40.1,0,online_retail,324,0,0
19.86,0.666,8,0,1,8.5,0,online_retail,2508,0,0
31.39,1.962,8,0,1,111.7,1,online_retail,264,0,0
14.82,0.284,18,0,0,14.0,2,cash_advance,1016,0,0
143.07,4.883,7,0,1,47.4,0,gas,3474,0,0
23.38,0.321,2,1,0,8.8,0,gambling,748,0,0
88.64,2.707,8,0,1,82.6,1,grocery,149,1,0
140.53,8.805,13,0,1,34.4,3,online_retail,2914,0,1
49.48,2.186,6,0,1,97.6,1,dining,2277,0,0
85.28,2.94,0,1,1,44.3,0,online_retail,1264,0,0
6.03,0.12,19,0,1,17.4,1,grocery,3428,0,0
9.48,0.304,11,0,1,50.9,2,gas,602,0,0
94.12,0.654,7,0,0,17.0,0,gambling,1848,0,0
31.8,1.242,21,0,1,40.8,1,grocery,3112,0,0
13.69,0.492,23,1,1,40.9,0,travel,1194,0,0
7.91,0.254,0,1,1,27.0,0,gambling,3353,0,0
19.98,0.306,3,1,0,0.1,0,dining,287,1,0
58.68,2.869,2,1,1,75.1,0,online_retail,3112,1,0
77.16,2.285,20,0,1,91.3,2,gas,2559,0,0
66.08,3.657,20,0,0,4.4,0,grocery,1892,0,0
91.51,3.554,4,1,0,2.9,1,online_retail,1788,0,0
3.95,0.184,5,1,1,53.9,0,grocery,3282,0,0
103.95,2.926,19,0,0,1.4,2,gas,2930,0,0
86.01,5.306,15,0,1,39.6,0,grocery,1292,0,0
40.48,1.595,10,0,1,21.7,0,cash_advance,2808,0,0
56.79,2.905,13,0,1,28.7,1,travel,1149,1,0
29.7,1.04,16,0,1,46.0,0,electronics,48,0,0
17.23,0.549,22,0,1,93.7,0,dining,1678,0,0
6.45,0.267,6,0,1,25.5,0,electronics,3415,0,0
15.9,0.329,17,0,0,3.5,0,grocery,400,0,0
98.42,3.579,4,1,1,67.7,0,gambling,1160,0,0
10.38,0.256,18,0,1,19.3,2,online_retail,528,0,0
32.85,0.922,15,0,1,107.9,2,gas,932,0,0
93.08,5.256,5,1,1,98.7,0,gambling,2152,0,0
8.64,0.429,0,1,1,19.0,0,electronics,522,0,0
35.56,0.97,13,0,1,55.6,1,dining,97,0,0
207.6,9.284,18,0,1,35.7,0,grocery,399,0,1
29.48,1.634,16,0,1,19.6,0,gambling,1517,0,0
20.68,0.311,20,0,1,52.0,0,gambling,1737,0,0
3.81,0.047,15,0,0,10.3,1,dining,523,0,0
34.6,0.971,6,0,0,4.2,0,cash_advance,1004,1,0
22.42,1.318,22,0,1,91.5,0,dining,2266,0,0
31.39,0.717,11,0,0,2.3,0,cash_advance,2808,0,0
152.1,5.606,6,0,1,14.5,0,travel,2447,0,0
339.48,8.788,23,1,1,81.7,0,gas,1475,0,1
37.36,1.276,21,0,1,122.5,0,gas,208,0,0
94.66,0.84,6,0,1,30.9,1,grocery,3581,0,0
35.83,1.999,7,0,1,83.7,1,electronics,3594,0,0
26.6,0.69,23,1,0,18.8,2,electronics,1904,1,0
19.66,0.478,0,1,1,42.4,0,gas,1684,0,0
11.75,0.553,12,0,0,8.7,0,travel,2923,1,0
65.25,4.932,15,0,1,34.4,1,gambling,1843,1,0
30.4,1.312,19,0,1,49.3,1,grocery,2457,0,0
141.92,6.356,15,0,0,1.1,1,travel,3095,0,0
12.63,0.195,13,0,0,11.4,0,gambling,451,0,0
52.49,2.497,12,0,0,0.6,1,gas,3418,0,0
436.28,13.612,0,1,1,60.1,1,grocery,3003,0,1
67.74,3.521,23,1,0,8.7,0,grocery,2878,0,0
85.34,1.907,0,1,0,1.1,0,grocery,2358,1,0
7.59,0.167,20,0,1,39.7,0,online_retail,2230,1,0
55.54,2.305,15,0,1,67.1,0,grocery,2332,0,0
20.66,0.452,5,1,1,51.3,1,travel,2348,0,0
37.93,0.963,4,1,1,94.0,1,cash_advance,2198,0,0
70.69,0.891,19,0,0,11.5,0,gas,1686,0,0
15.16,1.115,16,0,1,35.8,1,online_retail,909,0,0
4.09,0.165,1,1,0,14.9,1,dining,2124,0,0
25.7,0.75,2,1,1,70.7,0,cash_advance,336,0,0
11.18,0.37,14,0,0,23.2,1,cash_advance,3174,0,0
69.01,1.081,12,0,1,35.2,1,grocery,148,0,0
69.69,1.885,2,1,0,9.8,2,travel,1802,0,0
45.03,1.295,11,0,0,19.8,0,grocery,2054,0,0
243.57,12.333,19,0,1,25.4,0,dining,526,0,1
201.3,10.788,7,0,0,0.3,0,cash_advance,3122,0,1
306.43,4.706,18,0,1,53.6,1,online_retail,1479,0,0
98.62,3.761,10,0,0,15.7,0,dining,2136,0,0
52.81,2.495,18,0,0,16.0,1,electronics,630,0,0
177.6,4.668,7,0,1,30.4,1,gas,3248,0,0
37.93,1.525,23,1,1,33.1,0,online_retail,3537,1,0
13.71,0.723,5,1,0,10.2,0,cash_advance,253,0,0
17.8,0.669,4,1,0,11.4,2,grocery,2534,0,0
71.0,2.006,12,0,1,52.1,2,gas,578,0,0
457.05,17.202,12,0,0,11.5,1,gambling,1924,1,1
41.9,0.713,11,0,0,8.1,1,electronics,2159,0,0
28.07,1.383,18,0,0,21.8,0,gambling,1700,0,0
24.44,0.846,23,1,1,55.1,0,dining,477,0,0
34.45,0.835,15,0,1,54.1,1,dining,725,0,0
67.67,5.682,15,0,0,5.6,1,electronics,146,0,0
40.43,0.999,0,1,0,17.6,2,dining,1556,0,0
123.15,4.369,11,0,1,55.8,0,electronics,996,0,0
128.87,1.871,0,1,0,14.1,0,travel,1234,0,0
280.23,8.106,14,0,1,91.4,0,online_retail,726,0,1
105.35,4.754,23,1,1,54.0,0,gas,1776,0,0
8.6,0.123,11,0,0,21.7,0,travel,1244,0,0
66.87,2.24,8,0,0,35.6,0,cash_advance,923,0,0
34.28,1.627,20,0,1,32.4,0,electronics,299,0,0
15.02,0.253,12,0,0,27.6,0,dining,1213,0,0
128.84,5.767,2,1,1,127.4,0,online_retail,1215,0,1
37.78,1.597,16,0,0,7.2,0,cash_advance,958,0,0
31.18,1.313,5,1,0,7.5,1,dining,2522,0,0
16.4,0.397,16,0,1,26.4,1,travel,1753,0,0
12.5,0.206,16,0,1,44.3,0,dining,3420,0,0
80.21,3.46,0,1,1,33.4,0,gas,2030,1,0
30.4,0.982,7,0,1,40.8,1,online_retail,2767,0,0
37.36,1.114,2,1,1,57.8,1,dining,2899,0,0
46.23,3.151,23,1,1,64.7,0,online_retail,308,0,0
38.64,1.377,19,0,1,85.0,1,gas,610,1,0
49.25,2.106,9,0,0,27.3,0,gambling,609,0,0
87.38,2.215,11,0,1,72.8,1,online_retail,1883,0,0
92.91,4.284,6,0,0,12.4,1,gas,3009,0,0
191.66,4.495,5,1,0,2.1,0,online_retail,169,0,0
5.84,0.068,21,0,1,71.4,0,online_retail,2428,0,0
26.43,0.226,17,0,1,33.5,0,grocery,1278,0,0
77.7,1.765,5,1,1,39.1,3,dining,2987,0,0
2.86,0.042,3,1,1,55.7,1,travel,315,0,0
80.14,1.564,20,0,1,37.3,1,electronics,1641,0,0
21.3,0.412,6,0,1,47.5,11,gas,1847,0,0
53.61,1.087,1,1,0,5.9,0,electronics,1357,1,0
45.33,0.638,20,0,1,40.6,1,electronics,124,0,0
37.11,1.281,14,0,0,15.1,6,gambling,3553,1,0
28.31,0.817,22,0,0,9.4,0,gas,2470,0,0
106.86,3.065,11,0,0,5.5,1,gambling,1020,0,0
73.64,1.924,22,0,0,11.9,8,travel,1908,0,0
42.36,0.909,15,0,1,42.4,0,gas,3343,0,0
35.05,1.414,12,0,1,34.8,1,dining,1717,0,0
52.33,0.807,3,1,1,33.0,1,gas,3076,1,0
43.3,1.126,14,0,1,59.2,2,travel,3332,0,0
58.82,1.749,21,0,0,7.5,0,grocery,3277,0,0
13.59,0.328,0,1,1,37.6,0,gambling,3546,0,0
19.73,0.707,8,0,1,102.5,1,online_retail,2861,0,0
237.77,6.529,22,0,0,0.3,2,online_retail,940,0,0
55.07,1.365,15,0,1,117.0,1,gas,649,0,0
69.98,3.005,22,0,1,35.2,1,grocery,1917,0,0
19.93,0.402,21,0,0,7.0,0,grocery,1483,1,0
3.72,0.118,8,0,1,41.8,1,travel,29,0,0
91.53,3.234,9,0,1,55.3,1,online_retail,3325,0,0
20.01,0.563,6,0,1,24.5,1,travel,553,1,0
55.76,1.048,13,0,0,25.4,0,gas,380,0,0
23.51,0.863,8,0,0,9.2,2,electronics,743,0,0
10.56,0.452,23,1,1,18.0,2,grocery,1726,0,0
6.71,0.23,13,0,1,48.4,0,grocery,348,0,0
15.06,0.409,15,0,0,6.5,0,electronics,1065,0,0
47.06,1.689,8,0,1,14.6,0,grocery,1162,0,0
15.04,0.582,5,1,0,9.6,0,dining,581,0,0
22.98,0.559,8,0,0,13.9,2,gambling,1343,0,0
107.85,1.83,12,0,0,12.0,4,dining,898,0,0
15.87,0.291,13,0,1,33.9,1,grocery,1068,0,0
12.56,0.285,14,0,1,48.0,0,online_retail,1211,0,0
6.05,0.17,12,0,0,4.3,2,gas,1714,1,0
20.15,0.663,1,1,1,12.3,1,electronics,2336,0,0
37.71,1.062,3,1,1,8.4,2,cash_advance,1917,0,0
9.14,0.22,1,1,0,25.2,1,dining,1354,0,0
47.38,1.299,17,0,0,25.6,0,gas,78,0,0
67.42,1.856,20,0,1,14.3,7,grocery,3153,0,0
44.26,1.179,23,1,1,32.1,0,gas,1051,0,0
15.51,0.845,10,0,0,1.5,0,cash_advance,2226,0,0
37.2,1.483,3,1,1,22.8,1,gas,1570,0,0
57.73,3.329,23,1,0,16.3,0,electronics,3596,0,0
56.66,1.267,18,0,0,6.0,0,grocery,1958,0,0
80.9,2.01,22,0,1,44.1,1,online_retail,1525,0,0
28.33,0.588,16,0,1,14.1,0,cash_advance,502,0,0
46.81,1.613,16,0,0,4.0,1,grocery,645,0,0
461.75,12.595,8,0,0,2.6,0,gambling,3176,0,1
155.08,3.541,3,1,0,18.9,1,grocery,672,0,0
144.43,6.55,10,0,0,4.3,0,online_retail,1313,0,0
12.46,0.566,9,0,0,20.2,2,cash_advance,1874,0,0
78.54,3.629,8,0,1,96.5,0,online_retail,1208,1,0
25.87,0.716,9,0,1,41.5,0,grocery,1674,0,0
45.43,2.255,14,0,0,4.8,1,gas,908,0,0
87.88,2.586,9,0,1,11.3,1,online_retail,1479,0,0
12.7,0.516,5,1,0,0.2,0,cash_advance,482,0,0
25.88,0.816,5,1,0,2.3,0,gas,356,0,0
74.41,1.948,22,0,0,20.8,0,gas,83,0,0
22.71,0.775,11,0,0,1.8,1,gas,1069,0,0
5.01,0.198,4,1,0,9.5,0,grocery,396,0,0
32.84,1.169,8,0,0,12.7,0,grocery,3498,0,0
26.62,0.81,7,0,0,1.3,2,dining,92,0,0
28.19,2.227,8,0,0,0.8,0,online_retail,2664,0,0
104.26,2.504,18,0,0,7.5,0,grocery,2892,0,0
197.21,12.442,21,0,0,23.7,0,cash_advance,640,0,1
105.8,2.531,1,1,0,11.8,2,gambling,3384,0,1
44.3,1.708,0,1,1,37.4,0,online_retail,231,0,0
152.72,2.335,8,0,1,76.9,0,grocery,627,0,0
7.34,0.238,2,1,1,72.5,0,gambling,2109,0,0
34.35,0.678,3,1,0,14.5,0,gas,2019,0,0
22.13,1.082,23,1,0,5.8,3,dining,1911,0,0
25.62,0.799,18,0,0,1.6,1,gas,3353,1,0
11.23,0.447,2,1,1,56.8,0,gambling,1693,0,0
27.25,1.111,10,0,0,12.2,0,grocery,2501,0,0
11.04,0.325,3,1,0,1.3,1,travel,2321,0,0
87.96,3.148,23,1,1,76.4,0,gas,2327,0,0
40.65,1.003,17,0,1,74.5,0,dining,774,0,0
20.48,0.775,20,0,0,1.4,1,dining,2465,0,0
26.63,0.815,2,1,1,83.9,0,grocery,970,0,0
9.79,0.231,15,0,0,10.1,0,online_retail,1212,0,0
21.59,0.867,19,0,1,53.6,0,gas,56,0,0
21.5,0.265,16,0,1,103.7,0,gas,1479,0,0
25.8,0.927,7,0,0,22.4,1,grocery,1213,0,0
65.66,4.334,4,1,1,27.4,2,gas,3214,1,0
71.03,2.279,4,1,1,9.1,0,gas,54,0,0
81.1,1.536,8,0,0,36.6,1,online_retail,166,0,0
25.56,0.508,23,1,0,9.1,0,online_retail,3574,1,0
64.1,0.593,8,0,1,125.3,0,grocery,1037,0,0
61.73,1.252,22,0,1,99.4,0,grocery,2662,1,0
72.62,1.007,16,0,1,75.9,1,travel,3316,0,0
60.82,2.951,9,0,0,14.2,0,dining,1393,0,0
74.71,2.668,17,0,1,85.3,1,grocery,2691,0,0
52.29,1.422,15,0,1,87.9,1,dining,1658,0,0
16.13,0.528,13,0,1,56.8,0,grocery,114,0,0
51.31,1.996,4,1,0,6.3,0,cash_advance,2138,0,0
144.1,4.546,3,1,1,31.2,0,gas,2687,0,1
87.57,1.764,10,0,1,32.5,0,electronics,2741,0,0
72.43,1.916,16,0,0,12.3,0,gambling,1487,0,0
37.31,1.725,23,1,1,23.6,0,gas,1133,0,0
12.18,0.442,18,0,1,70.2,0,gas,2787,0,0
48.98,1.492,5,1,0,12.1,1,dining,3034,0,0
99.63,5.867,1,1,1,94.5,0,electronics,2271,1,0
13.99,1.295,8,0,0,6.4,1,online_retail,3248,0,0
39.23,0.987,6,0,1,27.2,1,gas,2666,0,0
65.25,2.466,9,0,0,12.1,0,grocery,630,0,0
48.5,2.471,9,0,0,23.8,1,gas,1723,0,0
145.36,2.537,3,1,0,21.6,0,dining,1146,0,0
44.19,1.817,11,0,1,67.0,0,online_retail,2806,1,0
66.37,1.581,1,1,1,84.9,0,cash_advance,1539,0,0
122.1,10.15,22,0,0,5.5,2,cash_advance,1756,0,0
15.32,0.353,11,0,1,48.0,0,gas,3168,0,0
480.56,18.251,10,0,1,45.5,0,electronics,3246,0,1
63.12,2.056,11,0,1,48.0,0,cash_advance,2967,0,0
10.27,0.395,15,0,0,1.7,1,online_retail,734,0,0
13.24,0.621,11,0,1,30.5,0,cash_advance,93,0,0
42.09,1.107,7,0,0,20.0,0,gas,480,1,0
51.06,1.28,0,1,1,76.1,0,online_retail,921,0,0
65.8,1.064,11,0,0,12.1,0,dining,2108,0,0
56.86,2.304,23,1,1,82.3,1,cash_advance,346,0,0
24.26,0.392,1,1,1,56.4,0,gas,2758,0,0
83.01,1.768,7,0,1,48.8,0,dining,2810,0,0
25.9,0.607,7,0,0,24.1,3,grocery,3089,0,0
57.4,1.64,5,1,0,2.5,0,gambling,243,0,0
83.68,1.848,22,0,0,17.4,6,dining,2694,0,0
6.11,0.135,1,1,0,26.3,1,cash_advance,2955,0,0
81.02,2.718,23,1,1,70.4,1,grocery,1431,0,0
64.21,2.391,3,1,0,24.1,0,electronics,2102,0,0
42.51,1.024,14,0,0,2.8,1,cash_advance,2246,0,0
61.84,2.592,11,0,1,31.2,1,dining,1267,1,0
17.73,0.486,12,0,1,53.2,0,electronics,1886,0,0
150.56,6.366,16,0,1,75.9,1,gambling,758,0,1
111.36,3.122,19,0,0,2.3,0,dining,837,0,0
6.49,0.237,8,0,0,22.7,0,cash_advance,1207,0,0
